MCLU,TIME[Myr],Z,NB_P,EBIN
1096,33.25,0.02,0,3.131070068310853e+48
1096,33.25,0.02,1,1.7552549729063447e+47
1096,6.0,0.02,0,1.095837303142033e+49
1096,6.0,0.02,1,1.3791428413444417e+47
1096,32.0,0.02,0,3.139902098312423e+48
1096,32.0,0.02,1,1.7562385448496661e+47
1096,40.5,0.02,0,1.7557401090210788e+48
1096,40.5,0.02,1,1.3128090594661278e+47
1096,90.75,0.02,0,6.718840693556286e+46
1096,90.75,0.02,1,1.2642110744576701e+47
1096,15.75,0.02,0,1.1007889929551063e+49
1096,15.75,0.02,1,1.2894013981896403e+47
1096,49.75,0.02,0,1.0163497550897514e+48
1096,49.75,0.02,1,1.3087553495433654e+47
1096,70.0,0.02,0,6.55275410368655e+46
1096,70.0,0.02,1,1.3031044725682476e+47
1096,99.25,0.02,0,1.1641401254603796e+47
1096,99.25,0.02,1,7.73414288120863e+46
1096,15.0,0.02,0,1.0986216465808868e+49
1096,15.0,0.02,1,1.2805504682665984e+47
1096,19.0,0.02,0,8.054350730412135e+48
1096,19.0,0.02,1,1.7719032840435793e+47
1096,87.0,0.02,0,6.708478872262949e+46
1096,87.0,0.02,1,1.2648102586684781e+47
1096,47.75,0.02,0,1.0170853449514481e+48
1096,47.75,0.02,1,1.308529008859351e+47
1096,81.75,0.02,0,6.618885675564543e+46
1096,81.75,0.02,1,1.2726411579018126e+47
1096,86.25,0.02,0,6.717584018785785e+46
1096,86.25,0.02,1,1.2638100934585373e+47
1096,45.0,0.02,0,1.0179680996741424e+48
1096,45.0,0.02,1,1.308548206365064e+47
1096,58.75,0.02,0,2.9586859883791835e+47
1096,58.75,0.02,1,1.3020331401955138e+47
1096,89.5,0.02,0,6.715208833603575e+46
1096,89.5,0.02,1,1.2644499030033406e+47
1096,77.75,0.02,0,6.616182475759882e+46
1096,77.75,0.02,1,1.2877345170369584e+47
1096,94.0,0.02,0,1.1642032902894964e+47
1096,94.0,0.02,1,7.72399555600913e+46
1096,91.5,0.02,0,6.71501829218703e+46
1096,91.5,0.02,1,1.264669573133353e+47
1096,2.5,0.02,0,5.526127000204701e+49
1096,2.5,0.02,1,3.6740457955321376e+48
1096,95.5,0.02,0,1.1645501026313478e+47
1096,95.5,0.02,1,7.722604673052903e+46
1096,20.25,0.02,0,1.0877281543896797e+49
1096,20.25,0.02,1,1.7719573571923287e+47
1096,77.0,0.02,0,6.566451516927109e+46
1096,77.0,0.02,1,1.3024555700518598e+47
1096,14.5,0.02,0,1.0985680223642725e+49
1096,14.5,0.02,1,1.292322001628536e+47
1096,73.25,0.02,0,6.554257531014447e+46
1096,73.25,0.02,1,1.3032396519256271e+47
1096,97.5,0.02,0,1.1638253675297005e+47
1096,97.5,0.02,1,7.733253097123381e+46
1096,45.75,0.02,0,1.0178537530778285e+48
1096,45.75,0.02,1,1.3084237792258108e+47
1096,66.75,0.02,0,6.677496296799089e+46
1096,66.75,0.02,1,1.303388757581634e+47
1096,43.25,0.02,0,1.0185639659011455e+48
1096,43.25,0.02,1,1.3113823242799784e+47
1096,11.75,0.02,0,1.1799272145230353e+49
1096,11.75,0.02,1,1.3455862942732899e+47
1019,16.25,0.02,0,1.0142012132100483e+49
1019,16.25,0.02,1,1.5993454030469058e+47
1019,67.75,0.02,0,9.712180061450215e+47
1019,67.75,0.02,1,1.4935084996893782e+47
1019,79.0,0.02,0,6.426187815929937e+46
1019,79.0,0.02,1,1.4198015809244829e+47
1019,24.5,0.02,0,1.0343680052734268e+48
1019,24.5,0.02,1,1.5717509406522559e+47
1019,56.25,0.02,0,1.0183152191899633e+48
1019,56.25,0.02,1,1.5280720873079337e+47
1019,31.0,0.02,0,1.0340347083815486e+48
1019,31.0,0.02,1,1.5718374985352145e+47
1019,20.0,0.02,0,1.0173856136272212e+49
1019,20.0,0.02,1,1.5967755409645178e+47
1019,98.75,0.02,0,2.8645805547212523e+46
1019,98.75,0.02,1,1.385474275242775e+47
1019,1.75,0.02,0,1.0202651913438398e+46
1019,1.75,0.02,1,8.504797814064036e+49
1019,60.25,0.02,0,1.0220870132140492e+48
1019,60.25,0.02,1,1.528357612100433e+47
1019,93.0,0.02,0,2.8041027383959394e+46
1019,93.0,0.02,1,1.404277126327661e+47
1019,61.5,0.02,0,1.02206319810779e+48
1019,61.5,0.02,1,1.5260983263506915e+47
1019,51.5,0.02,0,1.0192154855301923e+48
1019,51.5,0.02,1,1.5278549678890704e+47
1019,65.0,0.02,0,1.0207595982378828e+48
1019,65.0,0.02,1,1.5142520517147599e+47
1019,15.25,0.02,0,1.0141903160153704e+49
1019,15.25,0.02,1,1.5997267659163077e+47
1019,15.75,0.02,0,1.0142103807435898e+49
1019,15.75,0.02,1,1.5985930380718308e+47
1019,59.0,0.02,0,1.0227938922944514e+48
1019,59.0,0.02,1,1.5274168579909073e+47
1019,25.25,0.02,0,1.0343089390967341e+48
1019,25.25,0.02,1,1.5721435037139443e+47
1019,45.5,0.02,0,1.0179948898542112e+48
1019,45.5,0.02,1,1.547115119609656e+47
1019,27.0,0.02,0,1.0343565771046968e+48
1019,27.0,0.02,1,1.571272491568356e+47
1019,21.75,0.02,0,1.0193012971821112e+49
1019,21.75,0.02,1,1.5967953866250894e+47
1019,26.25,0.02,0,1.0343376340911528e+48
1019,26.25,0.02,1,1.57169595108277e+47
1019,47.25,0.02,0,1.0180349249031333e+48
1019,47.25,0.02,1,1.546504255254346e+47
1019,35.75,0.02,0,1.0344752778625355e+48
1019,35.75,0.02,1,1.5595111304504224e+47
1019,6.5,0.02,0,4.020688763430956e+49
1019,6.5,0.02,1,1.6494566387781528e+47
1019,88.25,0.02,0,6.448346841604929e+46
1019,88.25,0.02,1,1.41732894361897e+47
1019,90.0,0.02,0,2.778418184578279e+46
1019,90.0,0.02,1,1.4167007645249017e+47
1019,72.5,0.02,0,6.61449253710274e+46
1019,72.5,0.02,1,1.4223456460105608e+47
1019,97.0,0.02,0,2.8628076558819394e+46
1019,97.0,0.02,1,1.3857286457104086e+47
1019,49.75,0.02,0,1.0189491197289908e+48
1019,49.75,0.02,1,1.5305529045412689e+47
1019,57.25,0.02,0,1.0183513963652187e+48
1019,57.25,0.02,1,1.5276989278557873e+47
1019,8.25,0.02,0,3.9941522349541765e+49
1019,8.25,0.02,1,1.6482916018948472e+47
1019,22.25,0.02,0,1.0193486457092674e+49
1019,22.25,0.02,1,1.5960812169980061e+47
1019,64.25,0.02,0,1.0209910241809051e+48
1019,64.25,0.02,1,1.5146406292752806e+47
1019,80.75,0.02,0,6.421773247495736e+46
1019,80.75,0.02,1,1.4201772750370374e+47
1019,91.75,0.02,0,2.793225756792244e+46
1019,91.75,0.02,1,1.4053412040874307e+47
1019,63.75,0.02,0,1.0211261607726056e+48
1019,63.75,0.02,1,1.525436059174935e+47
1019,3.5,0.02,0,6.237645947591043e+48
1019,3.5,0.02,1,2.407692290028869e+49
1019,60.75,0.02,0,1.0220901149494496e+48
1019,60.75,0.02,1,1.5266555444262267e+47
1019,52.0,0.02,0,1.0192204777596878e+48
1019,52.0,0.02,1,1.5264497997622073e+47
1019,70.25,0.02,0,6.623166650404528e+46
1019,70.25,0.02,1,1.421460164972754e+47
1019,84.75,0.02,0,6.443947320258812e+46
1019,84.75,0.02,1,1.4178812571944168e+47
1019,78.25,0.02,0,6.425889836006628e+46
1019,78.25,0.02,1,1.41980036694507e+47
1019,31.5,0.02,0,1.0338426638790434e+48
1019,31.5,0.02,1,1.5712940996541581e+47
1019,45.0,0.02,0,1.0183622197363288e+48
1019,45.0,0.02,1,1.546578486330112e+47
1019,87.75,0.02,0,6.451737089357952e+46
1019,87.75,0.02,1,1.4170532972384612e+47
1019,75.5,0.02,0,6.430259938888878e+46
1019,75.5,0.02,1,1.4194008874759494e+47
1019,19.25,0.02,0,1.0173693500707519e+49
1019,19.25,0.02,1,1.5965904729172747e+47
1019,58.0,0.02,0,1.0183067667290647e+48
1019,58.0,0.02,1,1.5281707131683095e+47
1019,30.5,0.02,0,1.0340494675482537e+48
1019,30.5,0.02,1,1.571656199447174e+47
1019,92.5,0.02,0,2.8033513001992647e+46
1019,92.5,0.02,1,1.404339995657399e+47
1019,39.25,0.02,0,1.0337266831933638e+48
1019,39.25,0.02,1,1.5576154269093327e+47
1019,56.75,0.02,0,1.0183493882056852e+48
1019,56.75,0.02,1,1.5277569515740488e+47
1019,67.25,0.02,0,9.712525264058495e+47
1019,67.25,0.02,1,1.4932232459126745e+47
1019,46.75,0.02,0,1.0180870035994928e+48
1019,46.75,0.02,1,1.5459525046160016e+47
1019,8.75,0.02,0,2.999303644046237e+49
1019,8.75,0.02,1,1.648522209487066e+47
1019,7.0,0.02,0,4.01386553268614e+49
1019,7.0,0.02,1,1.6463376606254244e+47
1019,4.0,0.02,0,3.041103016109464e+49
1019,4.0,0.02,1,1.0219314183703614e+49
1019,4.75,0.02,0,3.9452888678589223e+49
1019,4.75,0.02,1,1.1232575796236436e+48
1019,54.5,0.02,0,1.0187057308464696e+48
1019,54.5,0.02,1,1.5285683778371087e+47
1019,91.25,0.02,0,2.759902765749765e+46
1019,91.25,0.02,1,1.4167987333544036e+47
1019,82.5,0.02,0,6.428317002078565e+46
1019,82.5,0.02,1,1.4196023622293493e+47
1019,76.0,0.02,0,6.42483836990137e+46
1019,76.0,0.02,1,1.4199915298830588e+47
1019,48.0,0.02,0,1.0193265340462419e+48
1019,48.0,0.02,1,1.533506494928891e+47
1019,39.75,0.02,0,1.0255886706593767e+48
1019,39.75,0.02,1,1.557819452376252e+47
1019,49.0,0.02,0,1.0189894803582474e+48
1019,49.0,0.02,1,1.530521188441394e+47
1019,63.25,0.02,0,1.0211824934652489e+48
1019,63.25,0.02,1,1.5253571802284273e+47
1019,1.25,0.02,0,1.0854920223129375e+46
1019,1.25,0.02,1,8.664646751991913e+49
1019,73.75,0.02,0,6.617901650262711e+46
1019,73.75,0.02,1,1.4217433555497067e+47
1019,51.0,0.02,0,1.0191421850658947e+48
1019,51.0,0.02,1,1.528623651846217e+47
1019,22.75,0.02,0,1.0214989387245528e+49
1019,22.75,0.02,1,1.5952916899538555e+47
1019,43.75,0.02,0,1.0183286115495821e+48
1019,43.75,0.02,1,1.5469588918125035e+47
1019,32.25,0.02,0,1.0337271953205903e+48
1019,32.25,0.02,1,1.572085365887773e+47
1019,0.0,0.02,1,8.959971262457806e+49
1019,38.0,0.02,0,1.0340793884298764e+48
1019,38.0,0.02,1,1.5582532564612586e+47
1019,9.25,0.02,0,3.3798574569794123e+49
1019,9.25,0.02,1,1.6485495806862743e+47
1019,36.75,0.02,0,1.0342388994947566e+48
1019,36.75,0.02,1,1.5587139718089957e+47
1019,41.5,0.02,0,1.0176864773725912e+48
1019,41.5,0.02,1,1.5583857290731435e+47
1019,62.0,0.02,0,1.0219707580754123e+48
1019,62.0,0.02,1,1.5264099760473413e+47
1019,50.25,0.02,0,1.0191477388968216e+48
1019,50.25,0.02,1,1.5285460802388314e+47
1019,11.0,0.02,0,2.4039474551666233e+49
1019,11.0,0.02,1,1.628026518730052e+47
1019,72.0,0.02,0,6.619282290361763e+46
1019,72.0,0.02,1,1.421836858957598e+47
1019,46.25,0.02,0,1.0179596558388238e+48
1019,46.25,0.02,1,1.5475005201832973e+47
1019,12.25,0.02,0,2.4065947544474085e+49
1019,12.25,0.02,1,1.628719672110843e+47
1019,35.0,0.02,0,1.0347280999228917e+48
1019,35.0,0.02,1,1.5586079933106211e+47
1019,89.5,0.02,0,6.445835612954079e+46
1019,89.5,0.02,1,1.4174152267886035e+47
1019,55.5,0.02,0,1.0186101070461238e+48
1019,55.5,0.02,1,1.5280507017799251e+47
1019,5.75,0.02,0,3.0063113622451775e+49
1019,5.75,0.02,1,2.0175094295118095e+47
1019,34.0,0.02,0,1.035079284497817e+48
1019,34.0,0.02,1,1.5578115384798989e+47
1019,17.5,0.02,0,1.0156861523996248e+49
1019,17.5,0.02,1,1.5966420499920035e+47
1019,86.5,0.02,0,6.44443579781815e+46
1019,86.5,0.02,1,1.417807113581345e+47
1019,18.75,0.02,0,1.0173552370319702e+49
1019,18.75,0.02,1,1.5963779604557427e+47
1019,93.5,0.02,0,2.858018865045574e+46
1019,93.5,0.02,1,1.3862533983116619e+47
1019,58.5,0.02,0,1.0233856463190184e+48
1019,58.5,0.02,1,1.5258598294317591e+47
1019,29.25,0.02,0,1.0340304403944739e+48
1019,29.25,0.02,1,1.5720946546221369e+47
1019,66.75,0.02,0,9.716230634397218e+47
1019,66.75,0.02,1,1.4931060898627042e+47
1019,34.5,0.02,0,1.034937277607994e+48
1019,34.5,0.02,1,1.5591569472323032e+47
1019,99.5,0.02,0,2.859225662476494e+46
1019,99.5,0.02,1,1.3860185622482089e+47
1019,83.75,0.02,0,6.449747061408144e+46
1019,83.75,0.02,1,1.4173417576948778e+47
1019,48.5,0.02,0,1.0191520693805753e+48
1019,48.5,0.02,1,1.531095516211935e+47
1019,42.0,0.02,0,1.018357692847803e+48
1019,42.0,0.02,1,1.5488006172430285e+47
1019,21.0,0.02,0,1.0192727212845986e+49
1019,21.0,0.02,1,1.59658634172154e+47
1019,24.0,0.02,0,1.0346393973818202e+48
1019,24.0,0.02,1,1.5709735589324638e+47
1019,55.0,0.02,0,1.018775902967319e+48
1019,55.0,0.02,1,1.5278964215627227e+47
1019,0.5,0.02,0,3.1002054491965925e+45
1019,0.5,0.02,1,8.812438586210058e+49
1019,94.25,0.02,0,2.86634163671162e+46
1019,94.25,0.02,1,1.3854154235699617e+47
1019,32.75,0.02,0,1.033645919613211e+48
1019,32.75,0.02,1,1.5729252113409814e+47
1019,10.0,0.02,0,2.4025264199470407e+49
1019,10.0,0.02,1,1.6477921917361111e+47
1019,53.25,0.02,0,1.0187887793689395e+48
1019,53.25,0.02,1,1.5280498083065575e+47
1019,83.0,0.02,0,6.433903123652259e+46
1019,83.0,0.02,1,1.418978456473184e+47
1019,96.5,0.02,0,2.8611441942500697e+46
1019,96.5,0.02,1,1.385879916168905e+47
1019,68.5,0.02,0,9.714040233045994e+47
1019,68.5,0.02,1,1.4916766730817778e+47
1019,14.5,0.02,0,1.012866442949886e+49
1019,14.5,0.02,1,1.6000291722393693e+47
1019,11.75,0.02,0,2.406771702386503e+49
1019,11.75,0.02,1,1.6277570435760403e+47
1019,90.75,0.02,0,2.7693516074909563e+46
1019,90.75,0.02,1,1.4175934899071018e+47
1019,23.5,0.02,0,1.0326309687704132e+48
1019,23.5,0.02,1,1.592923197050251e+47
1019,27.5,0.02,0,1.0343168987241259e+48
1019,27.5,0.02,1,1.5716671115945572e+47
1019,71.25,0.02,0,6.614365517601404e+46
1019,71.25,0.02,1,1.422402448218077e+47
1019,74.75,0.02,0,6.62031424893127e+46
1019,74.75,0.02,1,1.4215686486157643e+47
1019,76.5,0.02,0,6.427511287177885e+46
1019,76.5,0.02,1,1.4195519872205437e+47
1019,37.5,0.02,0,1.0342171647691936e+48
1019,37.5,0.02,1,1.5577859968904739e+47
1019,33.25,0.02,0,1.033695272272087e+48
1019,33.25,0.02,1,1.5718710334276807e+47
1019,74.25,0.02,0,6.616490277036904e+46
1019,74.25,0.02,1,1.4219129227767252e+47
1019,43.25,0.02,0,1.0182721918522715e+48
1019,43.25,0.02,1,1.5497165356004544e+47
1019,96.0,0.02,0,2.8543339408011445e+46
1019,96.0,0.02,1,1.3865467105707502e+47
1019,25.75,0.02,0,1.0343638580889539e+48
1019,25.75,0.02,1,1.5715878909563033e+47
1019,66.0,0.02,0,1.0290325443355396e+48
1019,66.0,0.02,1,1.5147538701339061e+47
1019,53.75,0.02,0,1.0189603433054873e+48
1019,53.75,0.02,1,1.5263633380128283e+47
1019,98.25,0.02,0,2.8580141213522026e+46
1019,98.25,0.02,1,1.3861157350956667e+47
1019,28.0,0.02,0,1.03411340224929e+48
1019,28.0,0.02,1,1.5716463165012142e+47
1019,7.5,0.02,0,4.0074088686117783e+49
1019,7.5,0.02,1,1.6472150557220787e+47
1019,70.75,0.02,0,6.613001500496222e+46
1019,70.75,0.02,1,1.4225043711668146e+47
1019,20.5,0.02,0,1.019264256677072e+49
1019,20.5,0.02,1,1.596930232667756e+47
1019,3.0,0.02,0,3.281097819835731e+45
1019,3.0,0.02,1,7.12155451624167e+49
1019,79.5,0.02,0,6.42327883713893e+46
1019,79.5,0.02,1,1.420117801827609e+47
1019,86.0,0.02,0,6.448930146495891e+46
1019,86.0,0.02,1,1.4173273262502597e+47
1019,29.75,0.02,0,1.034178772248122e+48
1019,29.75,0.02,1,1.5706382744634398e+47
1019,5.25,0.02,0,3.9372580537158425e+49
1019,5.25,0.02,1,1.12333622187508e+48
1019,28.75,0.02,0,1.0340975698753374e+48
1019,28.75,0.02,1,1.5715624039801697e+47
1019,36.25,0.02,0,1.034417272775816e+48
1019,36.25,0.02,1,1.5582950920401798e+47
1019,81.25,0.02,0,6.426490575495618e+46
1019,81.25,0.02,1,1.4197274337392062e+47
1019,14.0,0.02,0,2.4122851453187483e+49
1019,14.0,0.02,1,1.6003251041943918e+47
1019,44.5,0.02,0,1.0183171431451256e+48
1019,44.5,0.02,1,1.5471056835810072e+47
1019,62.5,0.02,0,1.021507537995639e+48
1019,62.5,0.02,1,1.5252486023996782e+47
1019,89.0,0.02,0,6.447420361659567e+46
1019,89.0,0.02,1,1.4174547188689498e+47
1019,13.5,0.02,0,2.4098899491658785e+49
1019,13.5,0.02,1,1.6001159192563368e+47
1019,17.0,0.02,0,1.0156982222062946e+49
1019,17.0,0.02,1,1.5965116909870706e+47
1019,77.75,0.02,0,6.427077729835823e+46
1019,77.75,0.02,1,1.4196476677606783e+47
1019,42.75,0.02,0,1.0183000669666542e+48
1019,42.75,0.02,1,1.5494063036655293e+47
1019,73.0,0.02,0,6.634530602685751e+46
1019,73.0,0.02,1,1.4200511580068338e+47
1019,77.25,0.02,0,6.430521092181507e+46
1019,77.25,0.02,1,1.4192667264961112e+47
1019,95.25,0.02,0,2.861280735387569e+46
1019,95.25,0.02,1,1.3859488594885795e+47
1019,40.25,0.02,0,1.0186327839459367e+48
1019,40.25,0.02,1,1.5491115015087907e+47
1019,52.75,0.02,0,1.0187434496132024e+48
1019,52.75,0.02,1,1.52847360680469e+47
1019,100.0,0.02,0,2.858843566809745e+46
1019,100.0,0.02,1,1.386072361677491e+47
1019,80.0,0.02,0,6.430646750228271e+46
1019,80.0,0.02,1,1.419391870860822e+47
1019,69.5,0.02,0,9.779883987831158e+47
1019,69.5,0.02,1,1.4223034309773569e+47
1019,84.25,0.02,0,6.444424061090247e+46
1019,84.25,0.02,1,1.4178032980966699e+47
1019,94.75,0.02,0,2.862192129485224e+46
1019,94.75,0.02,1,1.3858453406140385e+47
1019,81.75,0.02,0,6.425923293375272e+46
1019,81.75,0.02,1,1.419810640013117e+47
1019,2.25,0.02,0,6.657311155816304e+45
1019,2.25,0.02,1,8.342380235459482e+49
1019,85.5,0.02,0,6.452478909901224e+46
1019,85.5,0.02,1,1.4170511978528971e+47
1019,18.25,0.02,0,1.0156914122703007e+49
1019,18.25,0.02,1,1.5974666634383261e+47
1019,69.0,0.02,0,9.781798238900486e+47
1019,69.0,0.02,1,1.422110085580342e+47
1019,97.75,0.02,0,2.859184378983608e+46
1019,97.75,0.02,1,1.3859832281811538e+47
1019,12.75,0.02,0,2.4086214713986956e+49
1019,12.75,0.02,1,1.6189272205848867e+47
1019,65.5,0.02,0,1.0202917581779494e+48
1019,65.5,0.02,1,1.5147561773191441e+47
1019,87.25,0.02,0,6.446648730304952e+46
1019,87.25,0.02,1,1.4175270957804732e+47
1019,41.0,0.02,0,1.017688205114461e+48
1019,41.0,0.02,1,1.5583378357182205e+47
1019,59.75,0.02,0,1.0221264398352459e+48
1019,59.75,0.02,1,1.5287277180591969e+47
1019,38.5,0.02,0,1.0338198703119727e+48
1019,38.5,0.02,1,1.5575533893090986e+47
1019,10.5,0.02,0,2.4039789024509025e+49
1019,10.5,0.02,1,1.6394859796460926e+47
1030,22.25,0.02,0,9.372418977619736e+48
1030,22.25,0.02,1,6.896868182970609e+46
1030,92.0,0.02,0,4.320123363742714e+46
1030,92.0,0.02,1,4.968586108363397e+46
1030,33.25,0.02,0,9.306048643237088e+48
1030,33.25,0.02,1,6.183816296672776e+46
1030,76.25,0.02,0,7.132914990685435e+46
1030,76.25,0.02,1,5.136306998099059e+46
1030,42.0,0.02,0,6.126364186270735e+48
1030,42.0,0.02,1,6.153862104111512e+46
1030,27.0,0.02,0,9.31288287183344e+48
1030,27.0,0.02,1,6.862687570051927e+46
1030,2.5,0.02,0,9.302041359335299e+48
1030,2.5,0.02,1,9.523788451963316e+46
1030,81.75,0.02,0,4.1809394249972003e+46
1030,81.75,0.02,1,5.113412173348715e+46
1030,83.25,0.02,0,4.242478536997797e+46
1030,83.25,0.02,1,5.052783820977101e+46
1030,69.75,0.02,0,1.0352670091152666e+47
1030,69.75,0.02,1,5.720354019900204e+46
1030,88.0,0.02,0,4.2794666896605213e+46
1030,88.0,0.02,1,5.021049880912115e+46
1030,20.75,0.02,0,9.429599237261296e+48
1030,20.75,0.02,1,6.972899176901799e+46
1030,21.5,0.02,0,9.425160514536909e+48
1030,21.5,0.02,1,6.893007013921131e+46
1030,80.25,0.02,0,8.274717747604118e+46
1030,80.25,0.02,1,5.153880250537597e+46
1030,34.25,0.02,0,9.087457088111093e+48
1030,34.25,0.02,1,6.180287488541395e+46
1030,62.0,0.02,0,1.3474711787805362e+47
1030,62.0,0.02,1,5.711733518146012e+46
1030,36.5,0.02,0,6.16734551610726e+48
1030,36.5,0.02,1,6.172472607199492e+46
1030,29.25,0.02,0,9.320082012062534e+48
1030,29.25,0.02,1,6.839652300891016e+46
1030,35.75,0.02,0,9.082397018473363e+48
1030,35.75,0.02,1,6.183765578435246e+46
1030,64.25,0.02,0,1.3209664790281886e+47
1030,64.25,0.02,1,5.679367652233421e+46
1030,48.5,0.02,0,3.83246581762163e+48
1030,48.5,0.02,1,5.970403405738533e+46
1030,8.75,0.02,0,9.25095108930946e+48
1030,8.75,0.02,1,7.317356119977302e+46
1030,98.5,0.02,0,4.267598254006571e+46
1030,98.5,0.02,1,5.026806590098628e+46
1030,67.5,0.02,0,1.041568062781998e+47
1030,67.5,0.02,1,5.678372409601496e+46
1030,77.75,0.02,0,4.2304936104212686e+46
1030,77.75,0.02,1,5.097025229895537e+46
1030,11.0,0.02,0,9.247310223896133e+48
1030,11.0,0.02,1,7.256180304926669e+46
1030,30.25,0.02,0,9.320059965963931e+48
1030,30.25,0.02,1,6.809099038760421e+46
1030,87.25,0.02,0,4.2651249920268423e+46
1030,87.25,0.02,1,5.062037129976915e+46
1030,86.5,0.02,0,8.284887541496629e+46
1030,86.5,0.02,1,5.062053055937792e+46
1030,4.75,0.02,0,2.0418362444228152e+49
1030,4.75,0.02,1,7.307340442799229e+46
1030,82.5,0.02,0,4.1833280687994423e+46
1030,82.5,0.02,1,5.111172488947149e+46
1030,70.75,0.02,0,1.035300787651597e+47
1030,70.75,0.02,1,5.697507304228203e+46
1030,95.25,0.02,0,4.21061539045544e+46
1030,95.25,0.02,1,5.083317938022346e+46
1030,42.75,0.02,0,6.208118107464273e+48
1030,42.75,0.02,1,5.981411951501563e+46
1030,61.0,0.02,0,1.3473631067350345e+47
1030,61.0,0.02,1,5.70092837268836e+46
1030,26.25,0.02,0,9.319335445069458e+48
1030,26.25,0.02,1,6.85217625332894e+46
1030,78.5,0.02,0,8.335584066350307e+46
1030,78.5,0.02,1,5.103355345013083e+46
1030,41.25,0.02,0,6.128306162601446e+48
1030,41.25,0.02,1,6.165140411288964e+46
1030,53.25,0.02,0,1.5961368969118798e+48
1030,53.25,0.02,1,5.698931059474171e+46
1030,77.0,0.02,0,4.2267798826391456e+46
1030,77.0,0.02,1,5.100122400137826e+46
1030,91.25,0.02,0,4.3255055217512606e+46
1030,91.25,0.02,1,4.962308480245437e+46
1030,63.5,0.02,0,1.3381146550156485e+47
1030,63.5,0.02,1,5.689647249828576e+46
1030,12.0,0.02,0,9.246216502906095e+48
1030,12.0,0.02,1,7.520785140583856e+46
1030,9.5,0.02,0,9.250014652860678e+48
1030,9.5,0.02,1,7.324886762729859e+46
1030,5.5,0.02,0,9.312761358110456e+48
1030,5.5,0.02,1,7.329455456667003e+46
1030,6.25,0.02,0,9.349549682450517e+48
1030,6.25,0.02,1,7.304717394188031e+46
1030,73.75,0.02,0,1.0354200336873429e+47
1030,73.75,0.02,1,5.680824467122963e+46
1030,65.0,0.02,0,1.3210544754488018e+47
1030,65.0,0.02,1,5.677442471506602e+46
1030,54.0,0.02,0,1.8557656756239677e+47
1030,54.0,0.02,1,5.679458919640088e+46
1030,66.75,0.02,0,1.038072959219577e+47
1030,66.75,0.02,1,5.724704253406659e+46
1030,85.75,0.02,0,8.252599691646639e+46
1030,85.75,0.02,1,5.102505763642944e+46
1030,1.5,0.02,0,2.1851935876309075e+49
1030,1.5,0.02,1,1.3216128369731243e+47
1030,100.0,0.02,0,4.073690923340456e+46
1030,100.0,0.02,1,5.025440486152164e+46
1030,69.0,0.02,0,1.0362751449360698e+47
1030,69.0,0.02,1,5.715171834164026e+46
1030,31.0,0.02,0,9.318218172914218e+48
1030,31.0,0.02,1,6.839992356942848e+46
1030,59.5,0.02,0,1.8559159374352876e+47
1030,59.5,0.02,1,5.679914761211123e+46
1030,43.75,0.02,0,6.207592578756629e+48
1030,43.75,0.02,1,5.991295879699352e+46
1030,0.0,0.02,1,1.98260666793212e+50
1030,51.5,0.02,0,1.7569481683769084e+48
1030,51.5,0.02,1,5.689003050734046e+46
1030,12.75,0.02,0,9.243911641663791e+48
1030,12.75,0.02,1,7.511937306161552e+46
1030,50.0,0.02,0,1.752012148815226e+48
1030,50.0,0.02,1,5.729634768421497e+46
1030,56.25,0.02,0,1.840027634564714e+47
1030,56.25,0.02,1,5.704168474999975e+46
1030,84.25,0.02,0,8.253075073161177e+46
1030,84.25,0.02,1,5.116517479930501e+46
1030,68.25,0.02,0,1.037261948375624e+47
1030,68.25,0.02,1,5.712009935814761e+46
1030,15.0,0.02,0,9.241150800677469e+48
1030,15.0,0.02,1,7.225703518908947e+46
1030,97.5,0.02,0,4.214446991940182e+46
1030,97.5,0.02,1,5.083353593277207e+46
1030,62.75,0.02,0,1.3491779509602568e+47
1030,62.75,0.02,1,5.691776428423453e+46
1030,16.75,0.02,0,9.237028437905585e+48
1030,16.75,0.02,1,7.229871522755174e+46
1030,47.5,0.02,0,3.833637114649135e+48
1030,47.5,0.02,1,5.926466797137319e+46
1030,75.5,0.02,0,1.0923084020541146e+47
1030,75.5,0.02,1,5.101473203806568e+46
1030,8.0,0.02,0,9.252980485068285e+48
1030,8.0,0.02,1,7.312472135928186e+46
1030,46.0,0.02,0,6.196639809087616e+48
1030,46.0,0.02,1,5.998050258969941e+46
1030,23.75,0.02,0,9.371166844362759e+48
1030,23.75,0.02,1,6.859384964457068e+46
1030,25.5,0.02,0,9.33549930721438e+48
1030,25.5,0.02,1,6.873078345774463e+46
1030,79.25,0.02,0,8.334261338165641e+46
1030,79.25,0.02,1,5.101136630514047e+46
1030,39.75,0.02,0,6.137657286140518e+48
1030,39.75,0.02,1,6.169890573133523e+46
