Z,MCLU,TIME[Myr],NB_P
0.02,1021,72.5,0.4978540772532189
0.02,1021,7.75,0.5724137931034483
0.02,1021,44.25,0.5298804780876494
0.02,1021,23.0,0.5890909090909091
0.02,1021,24.5,0.5760869565217391
0.02,1021,76.25,0.48484848484848486
0.02,1021,38.25,0.5405405405405406
0.02,1021,87.0,0.49333333333333335
0.02,1021,45.0,0.5258964143426295
0.02,1021,63.25,0.502092050209205
0.02,1021,55.0,0.49794238683127573
0.02,1021,27.5,0.5625
0.02,1021,31.25,0.5622641509433962
0.02,1021,71.75,0.4721030042918455
0.02,1021,0.75,0.6394984326018809
0.02,1021,42.75,0.5573122529644269
0.02,1021,13.0,0.5929824561403508
0.02,1021,69.5,0.4765957446808511
0.02,1021,89.25,0.5176991150442478
0.02,1021,19.0,0.5658362989323843
0.02,1021,15.25,0.6
0.02,1021,30.5,0.5773584905660377
0.02,1021,36.0,0.5576923076923077
0.02,1021,93.25,0.44642857142857145
0.02,1021,97.75,0.4383561643835616
0.02,1021,100.0,0.4748858447488584
0.02,1021,48.75,0.524390243902439
0.02,1021,43.5,0.5258964143426295
0.02,1021,97.0,0.4429223744292237
0.02,1021,56.5,0.5247933884297521
0.02,1021,33.5,0.5419847328244275
0.02,1021,86.25,0.47555555555555556
0.02,1021,70.25,0.5107296137339056
0.02,1021,36.75,0.5405405405405406
0.02,1021,10.0,0.6076388888888888
0.02,1021,92.25,0.4533333333333333
0.02,1021,26.75,0.5588235294117647
0.02,1021,3.75,0.6292517006802721
0.02,1021,39.0,0.5328185328185329
0.02,1021,6.75,0.6027397260273972
0.02,1021,37.5,0.555984555984556
0.02,1021,47.25,0.5425101214574899
0.02,1021,18.25,0.597864768683274
0.02,1021,58.0,0.5082644628099173
0.02,1021,81.75,0.5
0.02,1021,17.5,0.5673758865248227
0.02,1021,22.25,0.6101083032490975
0.02,1021,55.75,0.522633744855967
0.02,1021,95.5,0.45248868778280543
0.02,1021,52.75,0.5183673469387755
0.02,1021,68.75,0.4978723404255319
0.02,1021,90.75,0.49333333333333335
0.02,1021,3.0,0.6073825503355704
0.02,1021,23.75,0.5992779783393501
0.02,1021,90.0,0.4424778761061947
0.02,1021,16.75,0.5602836879432624
0.02,1021,85.5,0.4888888888888889
0.02,1021,53.5,0.5327868852459017
0.02,1021,77.75,0.4956521739130435
0.02,1021,50.5,0.524390243902439
0.02,1021,13.75,0.5964912280701754
0.02,1024,22.5,0.6265560165975104
0.02,1024,92.75,0.39751552795031053
0.02,1024,33.5,0.5545023696682464
0.02,1024,76.75,0.3803680981595092
0.02,1024,42.5,0.4791666666666667
0.02,1024,27.25,0.6508620689655172
0.02,1024,2.5,0.65234375
0.02,1024,82.5,0.4024390243902439
0.02,1024,84.0,0.3619631901840491
0.02,1024,70.5,0.40963855421686746
0.02,1024,88.75,0.38509316770186336
0.02,1024,20.75,0.6270491803278688
0.02,1024,21.5,0.6204081632653061
0.02,1024,80.75,0.38650306748466257
0.02,1024,34.5,0.583732057416268
0.02,1024,62.5,0.43529411764705883
0.02,1024,36.75,0.5198019801980198
0.02,1024,29.5,0.6188340807174888
0.02,1024,36.0,0.5123152709359606
0.02,1024,64.75,0.46153846153846156
0.02,1024,48.75,0.4756756756756757
0.02,1024,8.75,0.6544715447154471
0.02,1024,99.25,0.42038216560509556
0.02,1024,68.0,0.39880952380952384
0.02,1024,78.5,0.4233128834355828
0.02,1024,11.25,0.6558704453441295
0.02,1024,30.5,0.6116071428571429
0.02,1024,88.0,0.35802469135802467
0.02,1024,87.25,0.4110429447852761
0.02,1024,4.75,0.6468253968253969
0.02,1024,83.25,0.39634146341463417
0.02,1024,71.25,0.39759036144578314
0.02,1024,96.0,0.4050632911392405
0.02,1024,43.25,0.484375
0.02,1024,61.5,0.38953488372093026
0.02,1024,26.5,0.6170212765957447
0.02,1024,79.25,0.36809815950920244
0.02,1024,41.5,0.5076923076923077
0.02,1024,53.5,0.4581005586592179
0.02,1024,77.5,0.38650306748466257
0.02,1024,92.0,0.38509316770186336
0.02,1024,64.0,0.4470588235294118
0.02,1024,12.0,0.6612903225806451
0.02,1024,9.5,0.6396761133603239
0.02,1024,5.5,0.6532258064516129
0.02,1024,6.5,0.6774193548387096
0.02,1024,74.5,0.4491017964071856
0.02,1024,65.5,0.40236686390532544
0.02,1024,54.5,0.42045454545454547
0.02,1024,67.25,0.40236686390532544
0.02,1024,86.5,0.3888888888888889
0.02,1024,1.5,0.6553030303030303
0.02,1024,69.5,0.39880952380952384
0.02,1024,31.25,0.634703196347032
0.02,1024,60.0,0.45614035087719296
0.02,1024,44.0,0.518324607329843
0.02,1024,0.0,1.0
0.02,1024,52.0,0.46368715083798884
0.02,1024,12.75,0.6411290322580645
0.02,1024,50.5,0.4371584699453552
0.02,1024,56.75,0.41954022988505746
0.02,1024,84.75,0.4233128834355828
0.02,1024,68.75,0.40476190476190477
0.02,1024,15.25,0.6370967741935484
0.02,1024,98.5,0.4267515923566879
0.02,1024,63.25,0.45294117647058824
0.02,1024,16.75,0.6680161943319838
0.02,1024,48.0,0.44385026737967914
0.02,1024,76.0,0.42073170731707316
0.02,1024,8.0,0.6477732793522267
0.02,1024,46.5,0.4497354497354497
0.02,1024,24.0,0.6170212765957447
0.02,1024,25.5,0.6016949152542372
0.02,1024,80.0,0.3803680981595092
0.02,1024,40.0,0.49489795918367346
0.02,1024,91.25,0.37888198757763975
0.02,1024,47.25,0.46774193548387094
0.02,1024,66.5,0.4437869822485207
0.02,1024,57.5,0.436046511627907
0.02,1024,28.75,0.6355555555555555
0.02,1024,32.75,0.5613207547169812
0.02,1024,75.25,0.40963855421686746
0.02,1024,0.75,0.662962962962963
0.02,1024,44.75,0.5
0.02,1024,13.5,0.6680161943319838
0.02,1024,72.75,0.375
0.02,1024,93.5,0.375
0.02,1024,20.0,0.6352459016393442
0.02,1024,16.0,0.6706827309236948
0.02,1024,32.0,0.6082949308755761
0.02,1024,37.5,0.49
0.02,1024,97.5,0.4177215189873418
0.02,1024,51.25,0.39664804469273746
0.02,1024,45.5,0.49473684210526314
0.02,1024,59.25,0.4161849710982659
0.02,1024,35.25,0.5576923076923077
0.02,1024,90.5,0.43125
0.02,1024,73.5,0.4311377245508982
0.02,1024,38.5,0.4898989898989899
0.02,1024,10.5,0.6396761133603239
0.02,1024,96.75,0.39490445859872614
0.02,1024,28.0,0.6140350877192983
0.02,1024,4.0,0.6506024096385542
0.02,1024,40.75,0.4846938775510204
0.02,1024,7.25,0.6558704453441295
0.02,1024,39.25,0.46464646464646464
0.02,1024,49.5,0.44021739130434784
0.02,1024,19.25,0.639344262295082
0.02,1024,60.75,0.43859649122807015
0.02,1024,85.5,0.4074074074074074
0.02,1024,18.5,0.6356275303643725
0.02,1024,23.25,0.625
0.02,1024,58.5,0.4508670520231214
0.02,1024,100.0,0.4012738853503185
0.02,1024,55.25,0.42857142857142855
0.02,1024,72.0,0.4431137724550898
0.02,1024,95.25,0.3860759493670886
0.02,1024,3.25,0.6666666666666666
0.02,1024,24.75,0.652542372881356
0.02,1024,94.5,0.375
0.02,1024,17.5,0.659919028340081
0.02,1024,89.5,0.38125
0.02,1024,56.0,0.45977011494252873
0.02,1024,81.5,0.4049079754601227
0.02,1024,52.75,0.4581005586592179
0.02,1024,14.5,0.6733870967741935
0.02,1004,21.75,0.6302521008403361
0.02,1004,90.0,0.46875
0.02,1004,32.5,0.6120689655172413
0.02,1004,74.5,0.4898989898989899
0.02,1004,41.0,0.5545454545454546
0.02,1004,26.25,0.6085106382978723
0.02,1004,2.25,0.6420664206642066
0.02,1004,79.75,0.49746192893401014
0.02,1004,81.5,0.5153061224489796
0.02,1004,68.25,0.47738693467336685
0.02,1004,86.0,0.5
0.02,1004,20.25,0.6276150627615062
0.02,1004,21.0,0.602510460251046
0.02,1004,78.25,0.5025380710659898
0.02,1004,33.25,0.6190476190476191
0.02,1004,60.5,0.4801980198019802
0.02,1004,35.75,0.5938864628820961
0.02,1004,28.75,0.6068376068376068
0.02,1004,35.0,0.5695652173913044
0.02,1004,62.75,0.5198019801980198
0.02,1004,47.25,0.5446009389671361
0.02,1004,8.5,0.6509803921568628
0.02,1004,96.0,0.48677248677248675
0.02,1004,66.0,0.5125628140703518
0.02,1004,76.0,0.5051020408163265
0.02,1004,10.75,0.6521739130434783
0.02,1004,29.5,0.6239316239316239
0.02,1004,85.25,0.49746192893401014
0.02,1004,84.5,0.5153061224489796
0.02,1004,4.75,0.6666666666666666
0.02,1004,80.5,0.5025380710659898
0.02,1004,69.0,0.5151515151515151
0.02,1004,93.0,0.5
0.02,1004,41.75,0.5458715596330275
0.02,1004,59.75,0.5495049504950495
0.02,1004,100.0,0.4756756756756757
0.02,1004,25.5,0.5872340425531914
0.02,1004,76.75,0.5126903553299492
0.02,1004,40.25,0.5475113122171946
0.02,1004,52.0,0.5789473684210527
0.02,1004,75.25,0.5228426395939086
0.02,1004,89.25,0.4742268041237113
0.02,1004,62.0,0.5346534653465347
0.02,1004,11.75,0.65748031496063
0.02,1004,9.25,0.6303501945525292
0.02,1004,5.5,0.6293436293436293
0.02,1004,6.25,0.6486486486486487
0.02,1004,72.0,0.5125628140703518
0.02,1004,63.5,0.505
0.02,1004,52.75,0.5550239234449761
0.02,1004,65.0,0.49748743718592964
0.02,1004,83.75,0.4846938775510204
0.02,1004,1.5,0.6678700361010831
0.02,1004,97.75,0.45989304812834225
0.02,1004,67.5,0.48743718592964824
0.02,1004,30.25,0.6196581196581197
0.02,1004,58.25,0.5123152709359606
0.02,1004,42.75,0.5391705069124424
0.02,1004,0.0,1.0
0.02,1004,50.5,0.5454545454545454
0.02,1004,12.5,0.6626984126984127
0.02,1004,48.75,0.5188679245283019
0.02,1004,55.0,0.5072463768115942
0.02,1004,82.25,0.5025380710659898
0.02,1004,66.75,0.5175879396984925
0.02,1004,14.75,0.6428571428571429
0.02,1004,95.25,0.47643979057591623
0.02,1004,61.25,0.5198019801980198
0.02,1004,16.25,0.6477732793522267
0.02,1004,46.5,0.5373831775700935
0.02,1004,73.75,0.49748743718592964
0.02,1004,7.75,0.6602316602316602
0.02,1004,45.0,0.5116279069767442
0.02,1004,23.25,0.6118143459915611
0.02,1004,24.75,0.5847457627118644
0.02,1004,77.5,0.5025380710659898
0.02,1004,38.75,0.5495495495495496
0.02,1004,88.25,0.4793814432989691
0.02,1004,45.75,0.5581395348837209
0.02,1004,64.25,0.52
0.02,1004,55.75,0.5388349514563107
0.02,1004,28.0,0.5982905982905983
0.02,1004,31.75,0.5793991416309013
0.02,1004,72.75,0.5126903553299492
0.02,1004,0.75,0.6888111888111889
0.02,1004,43.5,0.5370370370370371
0.02,1004,13.25,0.628
0.02,1004,70.5,0.505
0.02,1004,90.75,0.4973821989528796
0.02,1004,19.5,0.6375
0.02,1004,15.5,0.649402390438247
0.02,1004,31.0,0.5836909871244635
0.02,1004,36.5,0.5921052631578947
0.02,1004,94.5,0.4631578947368421
0.02,1004,99.25,0.46774193548387094
0.02,1004,49.5,0.5545023696682464
0.02,1004,44.25,0.5720930232558139
0.02,1004,98.5,0.45698924731182794
0.02,1004,57.25,0.526829268292683
0.02,1004,34.0,0.6190476190476191
0.02,1004,87.5,0.5025641025641026
0.02,1004,71.25,0.51
0.02,1004,37.25,0.6044444444444445
0.02,1004,10.0,0.615686274509804
0.02,1004,93.75,0.4842105263157895
0.02,1004,27.25,0.6340425531914894
0.02,1004,4.0,0.6183206106870229
0.02,1004,39.5,0.5475113122171946
0.02,1004,7.0,0.6602316602316602
0.02,1004,38.0,0.5605381165919282
0.02,1004,48.0,0.5774647887323944
0.02,1004,18.5,0.6296296296296297
0.02,1004,59.0,0.5245098039215687
0.02,1004,83.0,0.4744897959183674
0.02,1004,17.75,0.6311475409836066
0.02,1004,22.5,0.634453781512605
0.02,1004,56.5,0.5388349514563107
0.02,1004,97.0,0.4946808510638298
0.02,1004,53.5,0.5432692307692307
0.02,1004,69.75,0.53
0.02,1004,92.25,0.46842105263157896
0.02,1004,3.0,0.6554307116104869
0.02,1004,24.0,0.5889830508474576
0.02,1004,91.5,0.4712041884816754
0.02,1004,17.0,0.6244897959183674
0.02,1004,86.75,0.5025641025641026
0.02,1004,54.25,0.5603864734299517
0.02,1004,79.0,0.4873096446700508
0.02,1004,51.25,0.5454545454545454
0.02,1004,14.0,0.644
0.02,1078,19.5,0.5934426229508196
0.02,1078,81.0,0.5328467153284672
0.02,1078,94.5,0.5259259259259259
0.02,1078,29.25,0.5753424657534246
0.02,1078,67.25,0.56
0.02,1078,37.0,0.5590277777777778
0.02,1078,23.75,0.5647840531561462
0.02,1078,2.0,0.6434540389972145
0.02,1078,72.0,0.5507246376811594
0.02,1078,73.5,0.5543478260869565
0.02,1078,61.5,0.5398550724637681
0.02,1078,77.5,0.5236363636363637
0.02,1078,18.25,0.6123778501628665
0.02,1078,19.0,0.5863192182410424
0.02,1078,70.75,0.5636363636363636
0.02,1078,30.0,0.563573883161512
0.02,1078,54.5,0.5471014492753623
0.02,1078,32.25,0.5620689655172414
0.02,1078,25.75,0.587248322147651
0.02,1078,31.5,0.5862068965517241
0.02,1078,56.75,0.5434782608695652
0.02,1078,42.75,0.5486111111111112
0.02,1078,7.75,0.5895061728395061
0.02,1078,86.75,0.5477941176470589
0.02,1078,59.5,0.5527272727272727
0.02,1078,68.5,0.5709090909090909
0.02,1078,9.75,0.5950155763239875
0.02,1078,26.5,0.57
0.02,1078,77.0,0.5454545454545454
0.02,1078,96.5,0.5296296296296297
0.02,1078,76.25,0.5527272727272727
0.02,1078,4.25,0.6434782608695652
0.02,1078,72.75,0.532608695652174
0.02,1078,62.25,0.56
0.02,1078,84.0,0.5661764705882353
0.02,1078,93.75,0.5444444444444444
0.02,1078,37.75,0.5416666666666666
0.02,1078,53.75,0.5434782608695652
0.02,1078,90.25,0.4981549815498155
0.02,1078,23.0,0.5676567656765676
0.02,1078,69.25,0.5418181818181819
0.02,1078,36.25,0.5594405594405595
0.02,1078,46.75,0.5460992907801419
0.02,1078,67.75,0.5471014492753623
0.02,1078,80.5,0.56
0.02,1078,56.0,0.5398550724637681
0.02,1078,10.5,0.6242236024844721
0.02,1078,8.5,0.6123076923076923
0.02,1078,5.0,0.6172106824925816
0.02,1078,5.5,0.6344410876132931
0.02,1078,65.0,0.5490909090909091
0.02,1078,98.5,0.5298507462686567
0.02,1078,91.0,0.5296296296296297
0.02,1078,57.25,0.5543478260869565
0.02,1078,47.5,0.55
0.02,1078,58.75,0.5543478260869565
0.02,1078,75.5,0.5345454545454545
0.02,1078,1.5,0.6048387096774194
0.02,1078,88.0,0.5148148148148148
0.02,1078,60.75,0.5434782608695652
0.02,1078,27.25,0.5777027027027027
0.02,1078,52.5,0.5487364620938628
0.02,1078,38.5,0.5505226480836237
0.02,1078,0.0,1.0
0.02,1078,45.5,0.568904593639576
0.02,1078,11.25,0.615625
0.02,1078,44.0,0.5435540069686411
0.02,1078,49.75,0.5270758122743683
0.02,1078,74.25,0.5563636363636364
0.02,1078,60.25,0.5507246376811594
0.02,1078,13.25,0.5777777777777777
0.02,1078,86.0,0.5073529411764706
0.02,1078,55.25,0.5471014492753623
0.02,1078,14.75,0.6070287539936102
0.02,1078,42.0,0.5659722222222222
0.02,1078,66.5,0.572463768115942
0.02,1078,7.0,0.6222910216718266
0.02,1078,40.5,0.5679442508710801
0.02,1078,21.0,0.5841584158415841
0.02,1078,22.5,0.5761589403973509
0.02,1078,70.0,0.5563636363636364
0.02,1078,35.0,0.5847750865051903
0.02,1078,79.75,0.5434782608695652
0.02,1078,41.25,0.5400696864111498
0.02,1078,100.0,0.5413533834586466
0.02,1078,58.0,0.5236363636363637
0.02,1078,50.25,0.5595667870036101
0.02,1078,25.25,0.5652173913043478
0.02,1078,28.75,0.5457627118644067
0.02,1078,65.75,0.5398550724637681
0.02,1078,0.75,0.599476439790576
0.02,1078,39.25,0.5505226480836237
0.02,1078,12.0,0.5880503144654088
0.02,1078,63.75,0.5563636363636364
0.02,1078,99.25,0.5205992509363296
0.02,1078,81.75,0.5274725274725275
0.02,1078,17.5,0.5760517799352751
0.02,1078,14.0,0.5873015873015873
0.02,1078,28.0,0.5777027027027027
0.02,1078,32.75,0.5536332179930796
0.02,1078,85.25,0.5367647058823529
0.02,1078,89.5,0.5464684014869888
0.02,1078,91.5,0.5518518518518518
0.02,1078,44.75,0.5547703180212014
0.02,1078,39.75,0.5644599303135889
0.02,1078,88.75,0.5370370370370371
0.02,1078,51.75,0.5539568345323741
0.02,1078,30.75,0.571917808219178
0.02,1078,79.0,0.5563636363636364
0.02,1078,64.25,0.5471014492753623
0.02,1078,33.5,0.5758620689655173
0.02,1078,9.0,0.6180124223602484
0.02,1078,84.5,0.5441176470588235
0.02,1078,24.5,0.57
0.02,1078,3.5,0.6011396011396012
0.02,1078,95.0,0.5092936802973977
0.02,1078,35.75,0.5365853658536586
0.02,1078,6.25,0.598159509202454
0.02,1078,34.25,0.5605536332179931
0.02,1078,43.25,0.5505226480836237
0.02,1078,97.25,0.5724907063197026
0.02,1078,16.75,0.5792880258899676
0.02,1078,53.25,0.5451263537906137
0.02,1078,74.75,0.5345454545454545
0.02,1078,16.0,0.5760517799352751
0.02,1078,20.25,0.580327868852459
0.02,1078,93.0,0.5555555555555556
0.02,1078,51.0,0.5251798561151079
0.02,1078,87.5,0.5367647058823529
0.02,1078,92.25,0.5259259259259259
0.02,1078,48.25,0.5359712230215827
0.02,1078,63.0,0.5418181818181819
0.02,1078,95.75,0.5481481481481482
0.02,1078,83.25,0.5238095238095238
0.02,1078,98.0,0.5522388059701493
0.02,1078,2.75,0.6685552407932012
0.02,1078,21.75,0.5775577557755776
0.02,1078,82.5,0.5274725274725275
0.02,1078,15.5,0.6270096463022508
0.02,1078,78.25,0.5563636363636364
0.02,1078,49.0,0.5323741007194245
0.02,1078,71.25,0.5108695652173914
0.02,1078,46.25,0.5512367491166078
0.02,1078,12.5,0.597444089456869
0.02,1054,16.0,0.5676691729323309
0.02,1054,66.0,0.4863636363636364
0.02,1054,76.75,0.44907407407407407
0.02,1054,23.75,0.5737051792828686
0.02,1054,54.5,0.4618834080717489
0.02,1054,30.0,0.5432098765432098
0.02,1054,19.25,0.5747126436781609
0.02,1054,96.0,0.4647887323943662
0.02,1054,1.75,0.6462585034013606
0.02,1054,58.5,0.4954954954954955
0.02,1054,90.25,0.4372093023255814
0.02,1054,59.75,0.47297297297297297
0.02,1054,50.0,0.4911504424778761
0.02,1054,63.0,0.4774774774774775
0.02,1054,14.75,0.5877862595419847
0.02,1054,15.25,0.5779467680608364
0.02,1054,57.5,0.5045045045045045
0.02,1054,24.5,0.5776892430278885
0.02,1054,44.25,0.5
0.02,1054,26.25,0.58
0.02,1054,21.0,0.5680933852140078
0.02,1054,25.5,0.552
0.02,1054,97.75,0.45539906103286387
0.02,1054,46.0,0.49130434782608695
0.02,1054,34.75,0.5291666666666667
0.02,1054,6.25,0.6195652173913043
0.02,1054,85.75,0.4608294930875576
0.02,1054,87.5,0.4583333333333333
0.02,1054,70.5,0.45161290322580644
0.02,1054,94.25,0.46511627906976744
0.02,1054,48.25,0.5347826086956522
0.02,1054,55.75,0.4618834080717489
0.02,1054,8.0,0.5860805860805861
0.02,1054,21.5,0.55859375
0.02,1054,62.5,0.4594594594594595
0.02,1054,78.5,0.4537037037037037
0.02,1054,89.25,0.44651162790697674
0.02,1054,62.0,0.4774774774774775
0.02,1054,3.5,0.5985915492957746
0.02,1054,59.0,0.4954954954954955
0.02,1054,50.5,0.49333333333333335
0.02,1054,68.25,0.5
0.02,1054,82.5,0.4675925925925926
0.02,1054,76.25,0.4722222222222222
0.02,1054,30.75,0.5390946502057613
0.02,1054,43.75,0.5128205128205128
0.02,1054,85.25,0.4700460829493088
0.02,1054,73.25,0.49537037037037035
0.02,1054,18.75,0.5538461538461539
0.02,1054,56.25,0.4796380090497738
0.02,1054,29.5,0.5491803278688525
0.02,1054,89.75,0.4558139534883721
0.02,1054,38.0,0.5355648535564853
0.02,1054,55.0,0.4484304932735426
0.02,1054,65.25,0.4751131221719457
0.02,1054,45.5,0.46551724137931033
0.02,1054,8.5,0.5934065934065934
0.02,1054,6.75,0.5948905109489051
0.02,1054,4.0,0.6028368794326241
0.02,1054,4.5,0.5985663082437276
0.02,1054,52.75,0.48878923766816146
0.02,1054,88.75,0.4583333333333333
0.02,1054,80.0,0.46296296296296297
0.02,1054,73.75,0.47685185185185186
0.02,1054,46.5,0.49344978165938863
0.02,1054,38.75,0.5021097046413502
0.02,1054,47.75,0.5109170305676856
0.02,1054,61.25,0.481981981981982
0.02,1054,1.25,0.6351791530944625
0.02,1054,71.5,0.48148148148148145
0.02,1054,49.5,0.5088495575221239
0.02,1054,22.25,0.562992125984252
0.02,1054,42.5,0.5085470085470085
0.02,1054,31.25,0.5473251028806584
0.02,1054,0.0,1.0
0.02,1054,99.5,0.4507042253521127
0.02,1054,37.0,0.5458333333333333
0.02,1054,9.0,0.6088560885608856
0.02,1054,35.75,0.5166666666666667
0.02,1054,40.25,0.5234042553191489
0.02,1054,60.25,0.47297297297297297
0.02,1054,48.75,0.5021834061135371
0.02,1054,100.0,0.42924528301886794
0.02,1054,10.75,0.5730337078651685
0.02,1054,70.0,0.4608294930875576
0.02,1054,45.0,0.5
0.02,1054,12.0,0.575187969924812
0.02,1054,34.0,0.5578512396694215
0.02,1054,87.0,0.47685185185185186
0.02,1054,54.0,0.48878923766816146
0.02,1054,5.75,0.5985663082437276
0.02,1054,33.0,0.5454545454545454
0.02,1054,17.0,0.5886792452830188
0.02,1054,84.0,0.5
0.02,1054,18.25,0.5665399239543726
0.02,1054,91.0,0.44651162790697674
0.02,1054,56.75,0.46396396396396394
0.02,1054,28.5,0.5428571428571428
0.02,1054,64.75,0.4954954954954955
0.02,1054,33.5,0.5702479338842975
0.02,1054,98.75,0.460093896713615
0.02,1054,96.5,0.48826291079812206
0.02,1054,81.25,0.4537037037037037
0.02,1054,47.25,0.5109170305676856
0.02,1054,41.0,0.5148936170212766
0.02,1054,20.5,0.5714285714285714
0.02,1054,23.25,0.5889328063241107
0.02,1054,53.5,0.484304932735426
0.02,1054,0.5,0.6413373860182371
0.02,1054,91.5,0.4511627906976744
0.02,1054,31.75,0.5308641975308642
0.02,1054,9.75,0.5851851851851851
0.02,1054,51.75,0.48878923766816146
0.02,1054,80.75,0.47685185185185186
0.02,1054,93.75,0.4558139534883721
0.02,1054,66.5,0.4657534246575342
0.02,1054,14.25,0.571969696969697
0.02,1054,11.25,0.5777777777777777
0.02,1054,88.0,0.4675925925925926
0.02,1054,22.75,0.531496062992126
0.02,1054,26.75,0.5645161290322581
0.02,1054,69.25,0.48847926267281105
0.02,1054,72.75,0.46296296296296297
0.02,1054,74.5,0.4722222222222222
0.02,1054,36.25,0.5274261603375527
0.02,1054,32.5,0.5267489711934157
0.02,1054,72.25,0.4675925925925926
0.02,1054,42.0,0.5427350427350427
0.02,1054,93.25,0.4790697674418605
0.02,1054,25.0,0.576
0.02,1054,64.25,0.46846846846846846
0.02,1054,52.25,0.484304932735426
0.02,1054,95.5,0.4413145539906103
0.02,1054,27.25,0.5502008032128514
0.02,1054,7.5,0.6014760147601476
0.02,1054,68.75,0.4470046082949309
0.02,1054,20.0,0.5521235521235521
0.02,1054,2.75,0.6148409893992933
0.02,1054,77.25,0.4444444444444444
0.02,1054,83.5,0.48148148148148145
0.02,1054,29.0,0.5573770491803278
0.02,1054,5.0,0.5857142857142857
0.02,1054,27.75,0.5645161290322581
0.02,1054,35.25,0.5477178423236515
0.02,1054,79.0,0.45622119815668205
0.02,1054,13.75,0.5789473684210527
0.02,1054,43.25,0.5299145299145299
0.02,1054,60.75,0.46396396396396394
0.02,1054,86.25,0.47465437788018433
0.02,1054,13.0,0.569811320754717
0.02,1054,16.5,0.5962264150943396
0.02,1054,75.5,0.44907407407407407
0.02,1054,41.5,0.5404255319148936
0.02,1054,71.0,0.46543778801843316
0.02,1054,75.0,0.4398148148148148
0.02,1054,92.5,0.4372093023255814
0.02,1054,39.25,0.5274261603375527
0.02,1054,51.25,0.47767857142857145
0.02,1054,97.25,0.4672897196261682
0.02,1054,77.75,0.4537037037037037
0.02,1054,67.5,0.45871559633027525
0.02,1054,81.75,0.4675925925925926
0.02,1054,92.0,0.4604651162790698
0.02,1054,79.5,0.45622119815668205
0.02,1054,2.25,0.6188811188811189
0.02,1054,83.0,0.4372093023255814
